STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
22;Haas;4;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;11;23:13:51.564;23:13:51.564;8:23.851;503,851;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.029;N;215;;43.608;N;234;;1:04.175;N;227;;10.301;N;269;;1:48.534;N;203;;35.585;N;244;;2:30.766;N;226;;20.333;N;262;;29.520;N;;;;N;;N;;N;8:15.302;4;N;0;;Lionspeed by;;11;0;0;0;0;1;11;8:15.302
22;Haas;2;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;12;23:27:30.564;23:27:30.564;8:25.157;505,157;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.682;N;214;;44.005;N;233;;1:04.366;N;227;;10.332;N;268;;1:47.443;N;204;;35.691;N;244;;2:31.085;N;230;;20.427;N;261;;29.126;N;;;;N;;N;;N;8:15.302;4;N;0;;Lionspeed by;;12;0;0;0;0;1;12;8:15.302
22;Haas;2;Haase;Christopher;Müller;Nico;Niederhauser;Patric;Rast;René;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;13;23:36:00.330;23:36:00.330;8:29.766;509,766;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.202;N;213;;44.279;N;234;;1:06.175;N;227;;10.323;N;270;;1:48.481;N;204;;35.655;N;244;;2:33.828;N;229;;20.440;N;261;;29.383;N;;;;N;;N;;N;8:15.302;4;N;0;;Lionspeed by;;13;0;0;0;0;1;13;8:15.302
23;Fetz;2;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;21:02:55.924;21:02:55.924;9:15.107;555,107;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.423;N;208;;47.033;N;230;;1:11.026;N;195;;11.181;N;258;;1:56.234;N;200;;37.055;N;239;;2:42.122;N;219;;28.738;N;119;;37.295;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;1;0;0;0;0;1;1;8:24.373
23;Fetz;2;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;21:11:50.502;21:11:50.502;8:54.578;534,578;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.362;N;212;;46.124;N;232;;1:10.501;N;202;;11.013;N;260;;1:53.788;N;201;;37.661;N;242;;2:39.815;N;219;;20.899;N;257;;30.415;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;2;0;0;0;0;1;2;8:24.373
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;21:42:42.965;21:42:42.965;9:02.267;542,267;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.624;N;210;;44.528;N;231;;1:07.171;N;220;;10.498;N;267;;1:53.275;N;203;;36.753;N;233;;2:55.858;N;226;;20.621;N;258;;29.939;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;3;0;0;0;0;1;3;8:24.373
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;21:58:26.167;21:58:26.167;8:55.039;535,039;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.973;N;212;;44.907;N;232;;1:07.040;N;211;;10.721;N;265;;1:54.317;N;202;;36.362;N;244;;2:46.325;N;224;;20.590;N;258;;31.804;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;4;0;0;0;0;1;4;8:24.373
23;Fetz;2;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;5;22:15:21.156;22:15:21.156;9:04.417;544,417;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;44.932;N;212;;47.183;N;232;;1:11.781;N;198;;11.028;N;261;;1:56.785;N;199;;37.237;N;216;;2:43.949;N;219;;20.879;N;257;;30.643;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;5;0;0;0;0;1;5;8:24.373
23;Fetz;1;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;6;22:31:24.170;22:31:24.170;8:32.366;512,366;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.996;N;213;;43.777;N;231;;1:07.362;N;218;;10.476;N;269;;1:51.709;N;203;;35.921;N;244;;2:30.830;J;220;;20.532;N;258;;29.763;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;6;0;0;0;0;1;6;8:24.373
23;Fetz;1;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;7;22:39:59.227;22:39:59.227;8:35.057;515,057;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.974;N;213;;50.988;N;233;;1:06.306;N;214;;10.679;N;267;;1:48.654;N;204;;35.640;J;245;;2:31.064;N;227;;20.465;J;260;;29.287;J;;;;N;;N;;N;8:24.373;28;N;0;;            ;;7;0;0;0;0;1;7;8:24.373
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;8;22:54:25.346;22:54:25.346;8:47.291;527,291;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.053;N;212;;46.832;N;232;;1:06.849;N;211;;10.753;N;263;;1:52.209;N;201;;36.605;N;241;;2:39.416;N;222;;20.731;N;258;;30.843;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;8;0;0;0;0;1;8;8:24.373
23;Fetz;4;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;9;23:03:26.312;23:03:26.312;9:00.966;540,966;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.066;N;214;;1:00.410;N;228;;1:07.998;N;213;;10.705;N;264;;1:53.121;N;201;;36.587;N;241;;2:39.265;N;223;;20.769;N;257;;30.045;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;9;0;0;0;0;1;9;8:24.373
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;10;23:16:24.996;23:16:24.996;12:58.684;778,684;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:00.918;N;211;;44.659;N;232;;1:07.026;N;215;;10.672;N;264;;1:53.668;N;196;;36.289;N;244;;2:34.670;N;226;;20.725;N;258;;30.057;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;10;0;0;0;0;1;10;8:24.373
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;11;23:24:56.393;23:24:56.393;8:31.397;511,397;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.950;J;213;;43.498;N;234;;1:04.660;J;221;;10.487;N;265;;1:50.682;N;202;;36.068;N;243;;2:33.276;N;228;;20.658;N;258;;31.118;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;11;0;0;0;0;2;1;8:24.373
23;Fetz;3;Fetzer;Dennis;Koch;Klaus;Marschall;Dennis;Reicher;Simon;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;12;23:33:23.810;23:33:23.810;8:27.417;507,417;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.130;N;213;;43.457;J;232;;1:05.367;N;223;;10.455;J;266;;1:48.629;J;203;;36.753;N;243;;2:31.616;N;230;;20.577;N;258;;29.433;N;;;;N;;N;;N;8:24.373;28;N;0;;            ;;12;0;0;0;0;2;2;8:24.373
24;Kolb;1;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;21:01:37.441;21:01:37.441;8:29.942;509,942;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.804;N;212;;43.723;N;231;;1:04.440;N;225;;10.361;N;266;;1:48.259;N;199;;36.000;N;244;;2:34.448;N;215;;21.125;N;254;;29.782;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;1;0;0;0;0;1;1;8:15.693
24;Kolb;1;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;21:10:12.108;21:10:12.108;8:34.667;514,667;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.966;N;213;;44.297;N;233;;1:05.089;N;227;;10.340;N;266;;1:50.219;N;202;;37.058;N;223;;2:36.472;N;227;;20.723;N;257;;29.503;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;2;0;0;0;0;1;2;8:15.693
24;Kolb;3;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;21:23:45.127;21:23:45.127;8:21.391;501,391;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.531;N;213;;43.389;N;233;;1:03.818;N;230;;10.291;N;267;;1:47.485;N;203;;35.701;N;244;;2:29.252;N;229;;20.695;N;256;;29.229;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;3;0;0;0;0;1;3;8:15.693
24;Kolb;3;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;21:33:07.559;21:33:07.559;9:22.432;562,432;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.859;N;213;;43.828;N;232;;1:03.573;J;230;;10.266;N;268;;1:46.849;J;205;;36.162;N;244;;3:31.007;N;229;;20.704;N;257;;29.184;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;4;0;0;0;0;1;4;8:15.693
24;Kolb;2;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;21:47:34.884;21:47:34.884;8:44.128;524,128;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.347;N;213;;43.720;N;232;;1:04.507;N;230;;10.264;N;267;;1:48.744;N;203;;36.319;N;238;;2:48.404;N;230;;20.566;N;258;;29.257;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;5;0;0;0;0;1;5;8:15.693
24;Kolb;2;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;6;21:56:16.920;21:56:16.920;8:42.036;522,036;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.842;N;213;;43.826;N;233;;1:04.832;N;231;;10.265;N;267;;1:47.672;N;205;;35.622;N;244;;2:48.500;N;231;;20.353;N;259;;29.124;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;6;0;0;0;0;1;6;8:15.693
24;Kolb;2;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;7;22:04:44.356;22:04:44.356;8:27.436;507,436;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;;N;;;;N;235;;1:05.761;N;231;;10.252;J;267;;1:48.383;N;201;;35.595;N;245;;2:31.660;N;218;;20.869;N;258;;30.517;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;7;0;0;0;0;1;7;8:15.693
24;Kolb;4;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;8;22:19:22.060;22:19:22.060;8:28.347;508,347;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.941;N;214;;43.583;N;234;;1:05.693;N;226;;10.380;N;266;;1:49.137;N;202;;35.784;N;244;;2:31.140;N;231;;20.492;N;260;;30.197;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;8;0;0;0;0;1;8;8:15.693
24;Kolb;4;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;9;22:34:06.993;22:34:06.993;8:25.968;505,968;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.917;N;213;;43.040;J;229;;1:05.841;N;230;;10.270;N;266;;1:47.425;N;202;;37.011;N;244;;2:30.282;N;230;;20.578;N;258;;29.604;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;9;0;0;0;0;1;9;8:15.693
24;Kolb;4;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;10;22:42:32.282;22:42:32.282;8:25.289;505,289;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.085;N;213;;45.774;N;233;;1:04.963;N;230;;10.258;N;268;;1:47.322;N;202;;35.996;N;244;;2:30.606;N;231;;20.241;J;265;;29.044;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;10;0;0;0;0;1;10;8:15.693
24;Kolb;4;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;11;22:50:58.293;22:50:58.293;8:26.011;506,011;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.839;J;213;;46.850;N;232;;1:03.706;N;230;;10.275;N;267;;1:50.327;N;203;;35.804;N;244;;2:28.737;N;230;;20.369;N;260;;29.104;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;11;0;0;0;0;1;11;8:15.693
24;Kolb;3;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;12;23:04:58.509;23:04:58.509;8:26.341;506,341;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.222;N;213;;44.026;N;234;;1:04.222;N;227;;10.363;N;266;;1:47.255;N;205;;36.254;N;246;;2:31.948;N;229;;20.342;N;264;;28.709;J;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;12;0;0;0;0;1;12;8:15.693
24;Kolb;3;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;13;23:13:18.339;23:13:18.339;8:19.830;499,830;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.080;N;214;;43.495;N;234;;1:04.927;N;211;;10.660;N;265;;1:47.608;N;205;;35.810;N;243;;2:26.761;J;231;;20.486;N;258;;29.003;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;13;0;0;0;0;1;13;8:15.693
24;Kolb;2;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;14;23:25:09.334;23:25:09.334;11:50.995;710,995;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:02.147;N;214;;44.479;N;233;;1:06.529;N;229;;10.312;N;266;;1:47.249;N;204;;35.768;N;245;;2:34.653;N;227;;20.589;N;258;;29.269;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;14;0;0;0;0;1;14;8:15.693
24;Kolb;2;Kolb;Patrick;Drudi;Mattia;Mies;Christopher;Niederhauser;Patric;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;15;23:33:30.552;23:33:30.552;8:21.218;501,218;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.162;N;215;;43.239;N;233;;1:04.125;N;230;;10.280;N;267;;1:47.366;N;205;;35.429;J;246;;2:30.086;N;232;;20.447;N;259;;29.084;N;;;;N;;N;;N;8:15.693;15;N;0;;Lionspeed by;;15;0;0;0;0;2;1;8:15.693
25;Thys;4;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);1;21:00:52.040;21:00:52.040;8:49.402;529,402;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.709;N;213;;43.400;J;235;;1:08.380;N;211;;10.620;J;268;;1:55.265;N;206;;36.978;N;244;;2:43.231;N;224;;20.430;J;264;;29.389;N;;;;N;;N;;N;8:26.585;31;N;0;;            ;;1;0;0;0;0;1;1;8:26.585
25;Thys;4;Thyssen;Joachim;Rader;Klaus;Menzel;Nico;Kern;Lars;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);2;21:09:19.194;21:09:19.194;8:27.154;507,154;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.712;J;213;;43.911;N;235;;1:06.133;J;214;;10.647;N;265;;1:49.616;J;201;;35.672;J;246;;2:30.946;J;228;;20.461;N;257;;29.056;J;;;;N;;N;;N;8:26.585;31;N;0;;            ;;2;0;0;0;0;1;2;8:26.585
26;Gros;1;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;1;21:00:30.341;21:00:30.341;8:41.259;521,259;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.230;N;209;;46.716;N;205;;1:07.991;N;215;;10.468;N;269;;1:53.499;N;199;;35.690;N;249;;2:33.591;N;227;;20.397;N;261;;30.677;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;1;0;0;0;0;1;1;8:19.392
26;Gros;1;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;2;21:20:32.303;21:20:32.303;8:40.909;520,909;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.089;N;217;;45.556;N;237;;1:11.169;N;214;;10.654;N;263;;1:49.430;N;205;;35.703;N;243;;2:34.533;N;203;;21.256;N;258;;29.519;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;2;0;0;0;0;1;2;8:19.392
26;Gros;1;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;3;21:36:23.368;21:36:23.368;8:51.389;531,389;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.362;N;215;;44.738;N;233;;1:07.433;N;220;;10.474;N;264;;1:50.134;N;203;;35.926;N;242;;2:51.290;N;227;;20.610;N;256;;29.422;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;3;0;0;0;0;1;3;8:19.392
26;Gros;2;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;4;21:58:01.487;21:58:01.487;8:49.233;529,233;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.055;N;215;;43.566;N;234;;1:08.715;N;216;;10.624;N;261;;1:51.319;N;202;;37.245;N;243;;2:44.329;N;227;;20.627;N;258;;29.753;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;4;0;0;0;0;1;4;8:19.392
26;Gros;2;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;5;22:06:35.450;22:06:35.450;8:33.963;513,963;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;;N;;;;N;234;;1:05.718;N;221;;10.468;N;264;;1:49.554;N;204;;35.798;N;244;;2:36.586;N;225;;20.577;N;258;;29.797;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;5;0;0;0;0;1;5;8:19.392
26;Gros;2;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;6;22:20:39.998;22:20:39.998;8:30.861;510,861;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.390;N;214;;43.062;J;233;;1:05.190;N;218;;10.503;N;264;;1:50.490;N;200;;37.473;N;239;;2:32.115;N;225;;20.493;N;262;;29.145;J;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;6;0;0;0;0;1;6;8:19.392
26;Gros;4;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;7;22:50:34.760;22:50:34.760;8:42.994;522,994;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.099;N;217;;55.836;N;234;;1:05.222;N;224;;10.405;N;265;;1:48.563;N;204;;39.473;N;225;;2:31.625;N;229;;20.570;N;258;;29.201;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;7;0;0;0;0;1;7;8:19.392
26;Gros;4;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;8;22:59:06.557;22:59:06.557;8:31.797;511,797;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.896;N;216;;54.199;N;229;;1:03.885;J;225;;10.386;J;265;;1:47.823;N;205;;35.516;N;242;;2:28.731;J;230;;20.452;N;261;;29.909;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;8;0;0;0;0;1;8;8:19.392
26;Gros;3;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;9;23:14:10.321;23:14:10.321;8:31.761;511,761;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.189;N;216;;43.288;N;237;;1:07.093;N;222;;10.437;N;265;;1:49.157;N;204;;36.804;N;246;;2:32.185;N;231;;20.278;N;265;;30.330;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;9;0;0;0;0;1;9;8:19.392
26;Gros;3;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;10;23:22:38.538;23:22:38.538;8:28.217;508,217;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.812;J;215;;43.462;N;235;;1:06.506;N;221;;10.398;N;266;;1:47.780;J;205;;35.468;J;248;;2:34.221;N;231;;20.138;N;264;;29.432;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;10;0;0;0;0;1;10;8:19.392
26;Gros;1;Grossmann;Björn;Trummer;Simon;Hirschi;Jonathan;Ludwig;Luca;CHE ;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;11;23:36:15.067;23:36:15.067;8:27.257;507,257;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.850;N;215;;44.051;N;235;;1:05.709;N;217;;10.525;N;264;;1:48.590;N;205;;35.741;N;243;;2:31.471;N;230;;20.123;J;265;;29.197;N;;;;N;;N;;N;8:19.392;27;N;0;;Serliana    ;;11;0;0;0;0;1;11;8:19.392
27;Andl;3;Andlauer;Julien;Campbell;Matt;Jaminet;Matthieu;;;FRA ;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);1;20:41:37.557;20:41:37.557;8:32.724;512,724;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.610;N;215;;44.679;N;234;;1:08.786;N;220;;10.407;N;266;;1:50.545;N;196;;35.789;N;244;;2:30.287;N;227;;20.455;N;262;;29.166;N;;;;N;;N;;N;8:17.948;9;N;0;;Julien Andla;;1;0;0;0;0;1;1;8:17.948
27;Andl;3;Andlauer;Julien;Campbell;Matt;Jaminet;Matthieu;;;FRA ;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);2;21:00:24.887;21:00:24.887;8:38.990;518,990;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.355;N;216;;44.828;N;234;;1:06.261;N;213;;10.593;N;267;;1:53.300;N;199;;35.808;N;244;;2:32.238;N;226;;20.536;N;261;;33.071;N;;;;N;;N;;N;8:17.948;9;N;0;;Julien Andla;;2;0;0;0;0;1;2;8:17.948
