STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
122;Ludw;4;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:33:45.503;13:33:45.503;9:23.113;563,113;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;58.993;N;207;;48.175;N;236;;1:11.416;N;197;;10.954;N;267;;1:58.573;N;201;;36.794;N;248;;2:46.908;N;218;;20.351;N;269;;30.949;N;;;;N;;N;;N;8:49.591;45;N;0;;            ;;4;0;0;0;0;2;2;8:49.591
122;Ludw;4;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:43:08.959;13:43:08.959;9:23.456;563,456;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.090;N;218;;1:03.090;N;199;;1:11.174;N;198;;10.898;N;269;;1:58.572;N;201;;36.707;N;249;;2:45.122;N;218;;20.330;N;268;;33.473;N;;;;N;;N;;N;8:49.591;45;N;0;;            ;;5;0;0;0;0;2;3;8:49.591
123;Bünn;1;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:42:18.302;12:42:18.302;9:03.571;543,571;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;46.300;N;194;;46.571;N;238;;1:13.593;N;201;;10.761;N;267;;1:58.646;N;204;;37.294;N;244;;2:41.159;N;223;;19.937;N;273;;29.310;J;;;;N;;N;;N;8:46.949;44;N;0;;            ;;1;0;0;0;0;1;1;8:46.949
123;Bünn;1;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:51:11.819;12:51:11.819;8:53.517;533,517;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.684;N;213;;45.335;J;238;;1:08.192;J;205;;10.657;J;272;;1:55.585;J;205;;36.315;N;249;;2:45.426;N;224;;19.833;J;277;;29.490;N;;;;N;;N;;N;8:46.949;44;N;0;;            ;;2;0;0;0;0;1;2;8:46.949
123;Bünn;4;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:09:53.804;13:09:53.804;8:52.973;532,973;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.895;N;196;;45.793;N;239;;1:08.274;N;202;;13.030;N;207;;1:57.403;N;205;;36.051;J;250;;2:39.865;J;218;;20.135;N;274;;29.527;N;;;;N;;N;;N;8:46.949;44;N;0;;            ;;3;0;0;0;0;1;3;8:46.949
123;Bünn;4;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:18:45.277;13:18:45.277;8:51.473;531,473;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.121;J;214;;45.397;N;240;;1:10.203;N;201;;10.769;N;270;;1:56.001;N;205;;36.130;N;250;;2:41.347;N;221;;20.098;N;274;;29.407;N;;;;N;;N;;N;8:46.949;44;N;0;;            ;;4;0;0;0;0;1;4;8:46.949
123;Bünn;2;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:35:08.905;13:35:08.905;9:06.808;546,808;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.876;N;210;;47.304;N;238;;1:11.460;N;193;;11.028;N;266;;1:58.762;N;201;;37.093;N;242;;2:45.560;N;218;;20.221;N;272;;30.504;N;;;;N;;N;;N;8:46.949;44;N;0;;            ;;5;0;0;0;0;1;5;8:46.949
123;Bünn;2;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:44:39.553;13:44:39.553;9:30.648;570,648;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.621;N;179;;1:06.494;N;197;;1:11.657;N;203;;10.747;N;271;;1:58.753;N;201;;37.512;N;243;;2:49.747;N;214;;20.316;N;271;;30.801;N;;;;N;;N;;N;8:46.949;44;N;0;;            ;;6;0;0;0;0;1;6;8:46.949
125;Sche;3;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;13:02:19.943;13:02:19.943;9:01.059;541,059;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.616;N;192;;46.949;N;233;;1:11.354;N;194;;11.115;N;263;;1:57.120;N;201;;36.718;N;246;;2:43.329;N;217;;20.691;N;262;;30.167;N;;;;N;;N;;N;8:52.846;54;N;0;;            ;;1;0;0;0;0;1;1;8:52.846
125;Sche;3;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:11:25.680;13:11:25.680;9:05.737;545,737;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.470;J;213;;46.039;J;234;;1:09.463;J;196;;17.279;N;123;;2:00.445;N;202;;37.602;N;247;;2:41.412;J;218;;20.382;N;268;;30.645;N;;;;N;;N;;N;8:52.846;54;N;0;;            ;;2;0;0;0;0;1;2;8:52.846
125;Sche;1;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:28:07.261;13:28:07.261;9:10.523;550,523;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;50.635;N;213;;47.213;N;235;;1:12.175;N;172;;11.545;N;261;;1:57.451;N;201;;36.333;N;251;;2:44.608;N;218;;20.439;N;266;;30.124;J;;;;N;;N;;N;8:52.846;54;N;0;;            ;;3;0;0;0;0;2;1;8:52.846
125;Sche;1;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:37:08.535;13:37:08.535;9:01.274;541,274;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.560;N;214;;46.909;N;235;;1:09.851;N;197;;11.002;J;265;;1:55.732;J;201;;36.244;J;249;;2:46.132;N;218;;20.360;J;268;;31.484;N;;;;N;;N;;N;8:52.846;54;N;0;;            ;;4;0;0;0;0;2;2;8:52.846
126;Kroh;4;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:50:56.293;12:50:56.293;9:28.480;568,480;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.222;N;213;;46.265;N;233;;1:10.405;N;198;;10.979;N;264;;1:58.117;N;201;;36.824;N;244;;3:11.251;N;211;;20.654;N;266;;30.763;N;;;;N;;N;;N;8:48.166;43;N;0;;            ;;1;0;0;0;0;1;1;8:48.166
126;Kroh;4;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:59:53.214;12:59:53.214;8:56.921;536,921;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.054;N;212;;45.995;N;236;;1:09.005;N;202;;10.873;N;266;;1:55.399;N;202;;36.400;N;247;;2:44.093;N;218;;20.379;N;269;;30.723;N;;;;N;;N;;N;8:48.166;43;N;0;;            ;;2;0;0;0;0;1;2;8:48.166
126;Kroh;4;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:08:43.866;13:08:43.866;8:50.652;530,652;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.274;N;215;;45.037;J;235;;1:08.101;J;203;;11.099;N;225;;1:56.035;N;203;;36.642;N;246;;2:41.076;J;218;;20.467;N;266;;29.921;N;;;;N;;N;;N;8:48.166;43;N;0;;            ;;3;0;0;0;0;1;3;8:48.166
126;Kroh;4;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:17:42.237;13:17:42.237;8:58.371;538,371;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.846;J;215;;45.223;N;237;;1:08.378;N;184;;11.944;N;244;;1:57.830;N;202;;36.379;J;249;;2:47.061;N;216;;20.234;J;274;;29.476;J;;;;N;;N;;N;8:48.166;43;N;0;;            ;;4;0;0;0;0;1;4;8:48.166
126;Kroh;3;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:34:43.884;13:34:43.884;9:00.899;540,899;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.246;N;193;;47.947;N;233;;1:11.229;N;200;;10.924;N;265;;1:56.234;N;200;;36.739;N;231;;2:43.236;N;222;;20.280;N;266;;30.064;N;;;;N;;N;;N;8:48.166;43;N;0;;            ;;5;0;0;0;0;1;5;8:48.166
126;Kroh;3;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:43:54.417;13:43:54.417;9:10.533;550,533;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.024;N;205;;1:01.455;N;196;;1:09.805;N;205;;10.791;J;267;;1:55.226;J;201;;36.424;N;247;;2:43.680;N;222;;20.331;N;268;;29.797;N;;;;N;;N;;N;8:48.166;43;N;0;;            ;;6;0;0;0;0;1;6;8:48.166
127;Kräm;3;Krämer;Karsten;Brück;Christopher;Kranz;Moritz;Veremenko;Alexej;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:41:37.841;12:41:37.841;8:51.720;531,720;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.290;N;216;;45.994;N;223;;1:13.931;N;177;;11.452;N;262;;1:52.739;J;206;;35.708;J;250;;2:36.999;J;222;;20.065;N;271;;29.542;N;;;;N;;N;;N;8:40.862;38;N;0;;            ;;1;0;0;0;0;1;1;8:40.862
127;Kräm;2;Krämer;Karsten;Brück;Christopher;Kranz;Moritz;Veremenko;Alexej;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:00:07.837;13:00:07.837;8:44.000;524,000;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.763;J;216;;44.861;J;238;;1:07.728;J;204;;10.682;J;272;;1:55.283;N;203;;35.812;N;252;;2:37.489;N;222;;20.061;J;274;;29.321;J;;;;N;;N;;N;8:40.862;38;N;0;;            ;;2;0;0;0;0;1;2;8:40.862
127;Kräm;4;Krämer;Karsten;Brück;Christopher;Kranz;Moritz;Veremenko;Alexej;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:19:00.322;13:19:00.322;8:47.509;527,509;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.935;N;215;;45.755;N;237;;1:08.524;N;205;;10.760;N;270;;1:54.875;N;205;;36.105;N;249;;2:38.009;N;222;;20.152;N;271;;29.394;N;;;;N;;N;;N;8:40.862;38;N;0;;            ;;3;0;0;0;0;1;3;8:40.862
127;Kräm;4;Krämer;Karsten;Brück;Christopher;Kranz;Moritz;Veremenko;Alexej;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:27:59.189;13:27:59.189;8:58.867;538,867;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;47.913;N;216;;45.638;N;237;;1:11.253;N;187;;11.152;N;262;;1:53.897;N;204;;37.369;N;232;;2:41.429;N;220;;20.293;N;266;;29.923;N;;;;N;;N;;N;8:40.862;38;N;0;;            ;;4;0;0;0;0;1;4;8:40.862
127;Kräm;1;Krämer;Karsten;Brück;Christopher;Kranz;Moritz;Veremenko;Alexej;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:46:15.895;13:46:15.895;9:29.746;569,746;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.494;N;213;;1:02.339;N;195;;1:11.966;N;196;;11.908;N;250;;1:59.440;N;201;;36.956;N;244;;2:51.802;N;218;;20.347;N;268;;30.494;N;;;;N;;N;;N;8:40.862;38;N;0;;            ;;5;0;0;0;0;1;5;8:40.862
128;Abbe;4;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:47:55.151;12:47:55.151;8:54.855;534,855;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.826;N;215;;45.580;N;238;;1:08.990;N;204;;10.738;N;270;;1:55.958;N;203;;36.017;N;253;;2:44.322;N;225;;19.935;N;275;;30.489;N;;;;N;;N;;N;8:39.871;35;N;0;;            ;;1;0;0;0;0;1;1;8:39.871
128;Abbe;4;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:56:35.138;12:56:35.138;8:39.987;519,987;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.860;J;217;;44.501;J;239;;1:07.023;J;206;;10.673;J;268;;1:52.686;J;204;;35.829;J;250;;2:37.990;J;225;;20.048;N;272;;29.377;J;;;;N;;N;;N;8:39.871;35;N;0;;            ;;2;0;0;0;0;1;2;8:39.871
128;Abbe;3;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:12:54.695;13:12:54.695;9:09.107;549,107;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.296;N;216;;46.012;N;232;;1:09.692;N;199;;21.800;N;122;;2:02.244;N;197;;36.284;N;250;;2:40.253;N;220;;20.113;N;273;;29.413;N;;;;N;;N;;N;8:39.871;35;N;0;;            ;;3;0;0;0;0;2;1;8:39.871
128;Abbe;3;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:21:47.275;13:21:47.275;8:52.580;532,580;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.444;N;216;;46.033;N;231;;1:11.463;N;205;;10.734;N;269;;1:55.968;N;203;;36.508;N;251;;2:39.310;N;223;;19.932;J;274;;30.188;N;;;;N;;N;;N;8:39.871;35;N;0;;            ;;4;0;0;0;0;2;2;8:39.871
128;Abbe;1;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:38:55.238;13:38:55.238;9:12.393;552,393;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.699;N;211;;46.501;N;235;;1:12.912;N;195;;11.036;N;265;;1:59.628;N;198;;38.070;N;236;;2:49.502;N;214;;20.492;N;269;;30.553;N;;;;N;;N;;N;8:39.871;35;N;0;;            ;;5;0;0;0;0;2;3;8:39.871
128;Abbe;1;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:48:07.576;13:48:07.576;9:12.338;552,338;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.729;N;210;;46.089;N;235;;1:12.288;N;196;;10.958;N;265;;1:58.802;N;201;;38.263;N;244;;2:52.415;N;214;;20.389;N;270;;30.405;N;;;;N;;N;;N;8:39.871;35;N;0;;            ;;6;0;0;0;0;2;4;8:39.871
129;Came;1;Cameron;Bill;Cameron;Jim;Bonk;Peter;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:42:20.411;12:42:20.411;9:16.304;556,304;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.596;N;198;;47.319;N;236;;1:11.364;N;195;;11.015;N;264;;2:04.482;N;202;;37.184;J;230;;2:47.745;J;218;;20.365;J;269;;31.234;J;;;;N;;N;;N;9:05.502;64;N;0;;            ;;1;0;0;0;0;1;1;9:05.502
129;Came;1;Cameron;Bill;Cameron;Jim;Bonk;Peter;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:51:37.330;12:51:37.330;9:16.919;556,919;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.383;J;213;;46.361;J;236;;1:09.951;J;198;;10.909;J;266;;1:58.370;J;201;;37.883;N;241;;2:58.322;N;214;;20.384;N;270;;31.356;N;;;;N;;N;;N;9:05.502;64;N;0;;            ;;2;0;0;0;0;1;2;9:05.502
129;Came;2;Cameron;Bill;Cameron;Jim;Bonk;Peter;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:07:13.929;13:07:13.929;9:14.830;554,830;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.222;N;205;;48.524;N;218;;1:12.606;N;195;;11.845;N;239;;1:59.469;N;193;;37.429;N;248;;2:47.902;N;216;;20.547;N;265;;31.286;N;;;;N;;N;;N;9:05.502;64;N;0;;            ;;3;0;0;0;0;1;3;9:05.502
129;Came;2;Cameron;Bill;Cameron;Jim;Bonk;Peter;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:16:50.578;13:16:50.578;9:36.649;576,649;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.885;N;211;;47.096;N;238;;1:14.052;N;118;;22.930;N;105;;2:05.679;N;201;;37.547;N;246;;2:51.301;N;213;;20.537;N;268;;32.622;N;;;;N;;N;;N;9:05.502;64;N;0;;            ;;4;0;0;0;0;1;4;9:05.502
129;Came;3;Cameron;Bill;Cameron;Jim;Bonk;Peter;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:38:41.164;13:38:41.164;9:13.262;553,262;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.315;N;205;;46.921;N;236;;1:10.638;N;192;;11.246;N;262;;1:59.634;N;201;;37.612;N;243;;2:49.196;N;215;;20.443;N;269;;32.257;N;;;;N;;N;;N;9:05.502;64;N;0;;            ;;5;0;0;0;0;1;5;9:05.502
131;Hopp;1;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:50:17.922;12:50:17.922;9:20.251;560,251;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.416;J;210;;46.296;J;238;;1:10.606;N;193;;10.951;N;268;;1:57.616;N;202;;36.764;N;248;;3:03.458;N;218;;20.253;N;272;;30.891;N;;;;N;;N;;N;8:52.859;48;N;0;;            ;;1;0;0;0;0;1;1;8:52.859
131;Hopp;2;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:05:53.361;13:05:53.361;8:55.904;535,904;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.462;N;199;;46.440;N;239;;1:09.277;J;200;;11.255;N;253;;1:55.712;J;203;;36.344;J;250;;2:40.279;J;222;;20.159;J;271;;30.976;N;;;;N;;N;;N;8:52.859;48;N;0;;            ;;2;0;0;0;0;1;2;8:52.859
131;Hopp;4;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:21:47.151;13:21:47.151;9:21.022;561,022;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.186;N;208;;48.101;N;238;;1:13.346;N;196;;10.955;N;268;;2:05.731;N;201;;37.512;N;244;;2:48.967;N;216;;20.304;N;269;;30.920;N;;;;N;;N;;N;8:52.859;48;N;0;;            ;;3;0;0;0;0;1;3;8:52.859
131;Hopp;4;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:30:54.165;13:30:54.165;9:07.014;547,014;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;46.234;N;204;;47.321;N;238;;1:10.424;N;200;;10.871;J;268;;1:58.205;N;202;;36.543;N;249;;2:46.675;N;218;;20.236;N;271;;30.505;J;;;;N;;N;;N;8:52.859;48;N;0;;            ;;4;0;0;0;0;1;4;8:52.859
132;Sloo;3;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);1;13:01:05.852;13:01:05.852;8:47.456;527,456;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.036;N;208;;45.158;J;238;;1:07.594;N;208;;10.675;J;271;;1:53.041;J;203;;35.864;N;250;;2:40.534;N;220;;20.174;N;270;;32.380;N;;;;N;;N;;N;8:40.321;37;N;0;;            ;;1;0;0;0;0;1;1;8:40.321
132;Sloo;3;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);2;13:09:49.635;13:09:49.635;8:43.783;523,783;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.603;J;215;;45.285;N;237;;1:06.993;J;204;;12.448;N;201;;1:54.323;N;203;;35.794;J;249;;2:37.344;J;219;;20.331;N;268;;29.662;J;;;;N;;N;;N;8:40.321;37;N;0;;            ;;2;0;0;0;0;1;2;8:40.321
132;Sloo;5;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);3;13:28:18.700;13:28:18.700;9:03.769;543,769;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;47.836;N;213;;46.173;N;236;;1:10.307;N;198;;10.933;N;267;;1:56.749;N;203;;36.855;N;249;;2:44.836;N;220;;20.188;N;270;;29.892;N;;;;N;;N;;N;8:40.321;37;N;0;;            ;;3;0;0;0;0;2;1;8:40.321
132;Sloo;5;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);4;13:37:09.424;13:37:09.424;8:50.724;530,724;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.132;N;213;;45.259;N;236;;1:08.789;N;198;;10.950;N;268;;1:53.839;N;196;;36.553;N;248;;2:42.942;N;222;;20.051;J;272;;30.209;N;;;;N;;N;;N;8:40.321;37;N;0;;            ;;4;0;0;0;0;2;2;8:40.321
132;Sloo;5;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);5;13:46:43.232;13:46:43.232;9:33.808;573,808;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.315;N;218;;1:04.689;N;196;;1:09.796;N;205;;10.723;N;272;;1:55.564;N;202;;36.444;N;247;;2:48.444;N;170;;25.879;N;216;;39.954;N;;;;N;;N;;N;8:40.321;37;N;0;;            ;;5;0;0;0;0;2;3;8:40.321
135;Chrz;1;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:45:47.974;12:45:47.974;8:55.843;535,843;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.770;N;200;;45.829;J;235;;1:09.759;N;205;;10.798;J;266;;1:56.534;N;204;;36.602;J;247;;2:41.213;N;222;;20.069;J;272;;30.269;J;;;;N;;N;;N;8:49.860;46;N;0;;            ;;1;0;0;0;0;1;1;8:49.860
135;Chrz;1;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:54:40.525;12:54:40.525;8:52.551;532,551;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.317;J;212;;46.608;N;236;;1:09.330;J;202;;10.823;N;268;;1:55.234;J;204;;37.048;N;248;;2:39.412;J;225;;20.120;N;271;;31.659;N;;;;N;;N;;N;8:49.860;46;N;0;;            ;;2;0;0;0;0;1;2;8:49.860
