STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
245;Grie;4;Griesemann;Björn;Kolb;Carl Friedrich;Büsker;Marco;Thilenius;David;DEU ;Schnitzelalm Racing GmbH;PRO-AM                                                      ;BMW M240i Racing Cup;1;14:27:20.786;14:27:20.786;10:07.203;607,203;J;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;49.091;J;185;;51.193;J;201;;1:22.422;J;147;;13.487;J;225;;2:08.075;J;174;;42.546;J;209;;3:02.364;J;194;;22.825;J;240;;35.200;J;;;;N;;N;;N;10:07.203;99;N;0;;            ;;1;0;0;0;0;1;1;10:07.203
250;Vöhr;2;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:24:09.422;14:24:09.422;10:01.321;601,321;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;47.590;N;186;;49.734;N;217;;1:26.511;N;123;;16.422;N;190;;2:09.335;N;181;;39.767;N;233;;2:56.473;N;198;;21.722;N;254;;33.767;N;;;;N;;N;;N;9:34.811;86;N;0;;            ;;1;0;0;0;0;1;1;9:34.811
250;Vöhr;2;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;14:34:30.686;14:34:30.686;10:21.264;621,264;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.004;N;194;;50.005;N;200;;1:21.598;N;73;;30.934;N;185;;2:11.426;N;164;;40.816;N;233;;3:04.895;N;197;;22.192;N;249;;33.394;N;;;;N;;N;;N;9:34.811;86;N;0;;            ;;2;0;0;0;0;1;2;9:34.811
250;Vöhr;2;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;14:44:23.518;14:44:23.518;9:52.832;592,832;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.337;N;197;;49.713;N;217;;1:16.308;N;169;;13.323;N;230;;2:09.190;N;183;;40.235;N;222;;2:59.385;N;198;;21.897;N;251;;36.444;N;;;;N;;N;;N;9:34.811;86;N;0;;            ;;3;0;0;0;0;1;3;9:34.811
250;Vöhr;1;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;14:59:08.895;14:59:08.895;14:45.377;885,377;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;5:23.367;N;191;;49.892;N;208;;1:16.228;N;181;;13.693;N;145;;2:26.124;N;186;;42.055;N;220;;2:59.399;N;202;;21.611;N;255;;33.008;N;;;;N;;N;;N;9:34.811;86;N;0;;            ;;4;0;0;0;0;1;4;9:34.811
250;Vöhr;1;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;15:08:48.787;15:08:48.787;9:39.892;579,892;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.226;N;193;;49.813;N;195;;1:15.382;N;185;;11.630;J;249;;2:05.636;J;185;;39.679;J;224;;2:57.733;N;204;;21.509;N;255;;32.284;N;;;;N;;N;;N;9:34.811;86;N;0;;            ;;5;0;0;0;0;2;1;9:34.811
250;Vöhr;1;Vöhringer;Jürgen;Höber;René;Duffner;Axel;Biermann;Dirk;DEU ;W&S Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;6;15:18:48.178;15:18:48.178;9:59.391;599,391;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.376;J;197;;48.384;J;220;;1:14.542;J;180;;11.798;N;245;;2:29.362;N;184;;40.365;N;225;;2:56.052;J;203;;21.402;J;257;;32.110;J;;;;N;;N;;N;9:34.811;86;N;0;;            ;;6;0;0;0;0;2;2;9:34.811
252;Gabl;3;Gabler;Andreas;Cramer;Henning;Jean-Francois;Brunot;van Roon;Jan Jaap;USA ;KKrämer Racing;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:29:45.355;14:29:45.355;10:09.859;609,859;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;47.385;N;197;;1:11.427;N;213;;1:17.065;N;131;;14.760;N;231;;2:07.285;J;187;;39.385;J;236;;2:57.487;J;204;;21.478;J;256;;33.587;N;;;;N;;N;;N;9:43.749;87;N;0;;            ;;1;0;0;0;0;1;1;9:43.749
252;Gabl;4;Gabler;Andreas;Cramer;Henning;Jean-Francois;Brunot;van Roon;Jan Jaap;USA ;KKrämer Racing;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;15:10:20.100;15:10:20.100;10:08.306;608,306;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.438;J;200;;50.121;J;218;;1:16.839;J;184;;12.098;J;246;;2:23.015;N;185;;41.477;N;221;;3:04.108;N;201;;21.592;N;256;;32.618;J;;;;N;;N;;N;9:43.749;87;N;0;;            ;;2;0;0;0;0;1;2;9:43.749
253;Grüt;1;Grütter;Patrik;Lösch;Herbert;Kronberg;Max;Blickle;Daniel;DEU ;G-Tech Competition;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:51:05.757;14:51:05.757;9:23.799;563,799;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.581;N;200;;49.214;N;225;;1:12.983;N;190;;11.419;N;254;;2:01.335;N;183;;41.684;N;227;;2:49.187;J;211;;20.953;N;263;;31.443;N;;;;N;;N;;N;9:17.905;68;N;0;;            ;;1;0;0;0;0;1;1;9:17.905
253;Grüt;1;Grütter;Patrik;Lösch;Herbert;Kronberg;Max;Blickle;Daniel;DEU ;G-Tech Competition;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;15:00:24.489;15:00:24.489;9:18.732;558,732;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.081;J;203;;48.887;J;225;;1:11.429;J;197;;11.182;J;257;;2:00.278;J;190;;39.732;J;228;;2:50.014;N;209;;20.922;J;264;;31.207;J;;;;N;;N;;N;9:17.905;68;N;0;;            ;;2;0;0;0;0;1;2;9:17.905
256;Baun;3;Baunack;Olaf;Gros;Heiko;Gros;Sabrina;Carcone;Sebastien;DEU ;KKrämer Racing UG;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:46:37.351;14:46:37.351;10:49.060;649,060;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;50.735;N;172;;52.741;J;212;;1:23.222;J;168;;13.752;J;201;;2:23.131;J;182;;44.819;J;183;;3:20.981;J;188;;22.287;J;251;;37.392;J;;;;N;;N;;N;10:47.211;101;N;0;;            ;;1;0;0;0;0;1;1;10:47.211
256;Baun;3;Baunack;Olaf;Gros;Heiko;Gros;Sabrina;Carcone;Sebastien;DEU ;KKrämer Racing UG;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;14:58:17.063;14:58:17.063;11:39.712;699,712;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;48.886;J;172;;56.165;N;204;;1:26.986;N;165;;15.298;N;135;;2:51.742;N;156;;47.005;N;186;;3:32.656;N;187;;22.656;N;236;;38.318;N;;;;N;;N;;N;10:47.211;101;N;0;;            ;;2;0;0;0;0;1;2;10:47.211
257;Beye;2;Beyer;Stefan;Eichenberg;Heiko;Leib;Fidel;Simon;Björn;DEU ;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:41:26.921;14:41:26.921;9:09.355;549,355;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.303;J;204;;47.186;J;223;;1:10.026;J;196;;11.232;J;255;;1:58.231;J;188;;38.133;J;241;;2:47.471;J;212;;20.886;J;262;;30.887;J;;;;N;;N;;N;9:09.355;63;N;0;;            ;;1;0;0;0;0;1;1;9:09.355
261;Schi;2;Schicht;Rüdiger;Montana;;Richards;Tony;Cate;Peter;CHE ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;15:18:45.597;15:18:45.597;13:02.051;782,051;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;50.372;J;199;;51.100;J;206;;1:24.890;J;168;;14.453;J;185;;4:50.133;J;170;;42.948;J;203;;3:14.021;J;201;;21.548;J;255;;32.586;J;;;;N;;N;;N;13:02.051;80;N;0;;Zimmermann B;;1;0;0;0;0;1;1;13:02.051
262;Dolf;1;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:31:43.517;14:31:43.517;9:17.853;557,853;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.197;N;204;;48.656;N;224;;1:12.516;J;154;;12.453;N;247;;2:00.460;J;187;;38.070;J;243;;2:48.241;J;206;;21.186;N;260;;31.074;J;;;;N;;N;;N;9:14.462;71;N;0;;Zimmermann B;;1;0;0;0;0;1;1;9:14.462
262;Dolf;4;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;14:41:01.208;14:41:01.208;9:17.691;557,691;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.429;J;205;;47.274;J;226;;1:12.898;N;191;;11.405;J;255;;2:00.630;N;188;;38.550;N;211;;2:50.127;N;207;;20.993;J;262;;31.385;N;;;;N;;N;;N;9:14.462;71;N;0;;Zimmermann B;;2;0;0;0;0;1;2;9:14.462
262;Dolf;4;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;14:58:22.066;14:58:22.066;9:53.085;593,085;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.214;N;197;;50.096;N;221;;1:13.218;N;186;;11.806;N;195;;2:22.268;N;187;;40.717;N;205;;2:54.992;N;207;;21.035;N;262;;32.739;N;;;;N;;N;;N;9:14.462;71;N;0;;Zimmermann B;;3;0;0;0;0;1;3;9:14.462
262;Dolf;2;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;15:07:53.236;15:07:53.236;9:31.170;571,170;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.689;N;190;;49.111;N;221;;1:13.266;N;188;;11.501;N;254;;2:03.290;N;187;;39.326;N;234;;2:55.883;N;207;;21.166;N;261;;31.938;N;;;;N;;N;;N;9:14.462;71;N;0;;Zimmermann B;;4;0;0;0;0;1;4;9:14.462
262;Dolf;2;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;15:17:51.374;15:17:51.374;9:58.138;598,138;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.026;N;199;;49.155;N;210;;1:14.101;N;187;;11.525;N;253;;2:31.684;N;187;;38.969;N;236;;2:54.799;N;206;;21.170;N;261;;31.709;N;;;;N;;N;;N;9:14.462;71;N;0;;Zimmermann B;;5;0;0;0;0;1;5;9:14.462
264;Cala;4;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;14:21:30.023;14:21:30.023;9:19.953;559,953;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.567;N;203;;48.847;N;222;;1:17.857;N;157;;12.471;N;244;;1:59.734;N;192;;38.416;J;241;;2:45.051;N;211;;21.080;N;260;;30.930;N;;;;N;;N;;N;9:05.013;64;N;0;;            ;;1;0;0;0;0;1;1;9:05.013
264;Cala;4;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;2;14:30:35.174;14:30:35.174;9:05.151;545,151;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;43.941;J;204;;47.248;J;221;;1:10.921;J;184;;11.739;N;250;;1:57.738;J;191;;38.462;N;242;;2:43.452;J;212;;20.981;J;262;;30.669;J;;;;N;;N;;N;9:05.013;64;N;0;;            ;;2;0;0;0;0;1;2;9:05.013
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;3;14:50:16.179;14:50:16.179;15:46.504;946,504;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;6:44.562;N;172;;52.275;N;221;;1:15.384;N;181;;11.740;N;250;;2:07.107;N;188;;40.534;N;213;;2:59.892;N;203;;21.247;N;259;;33.763;N;;;;N;;N;;N;9:05.013;64;N;0;;            ;;3;0;0;0;0;1;3;9:05.013
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;4;14:59:51.865;14:59:51.865;9:35.686;575,686;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;45.461;N;201;;48.863;N;222;;1:13.619;N;182;;11.727;N;250;;2:03.637;N;188;;41.152;N;216;;2:57.836;N;205;;21.204;N;261;;32.187;N;;;;N;;N;;N;9:05.013;64;N;0;;            ;;4;0;0;0;0;2;1;9:05.013
264;Cala;3;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;5;15:09:54.926;15:09:54.926;10:03.061;603,061;N;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.725;N;197;;49.078;N;222;;1:13.965;N;184;;11.647;J;252;;2:24.592;N;187;;41.387;N;179;;3:02.286;N;205;;21.869;N;231;;33.512;N;;;;N;;N;;N;9:05.013;64;N;0;;            ;;5;0;0;0;0;2;2;9:05.013
300;Vazq;1;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;ARG ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;1;14:43:38.841;14:43:38.841;9:31.651;571,651;J;VT3                                                         ;0000VT3                                                         ;;VT3     ;45.876;J;198;;48.871;J;219;;1:14.394;J;185;;11.699;J;250;;2:03.589;J;185;;39.664;J;233;;2:54.353;J;203;;21.311;J;261;;31.894;J;;;;N;;N;;N;9:31.651;89;N;0;;Zimmermann B;;1;0;0;0;0;1;1;9:31.651
320;von ;4;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;DEU ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;1;14:59:32.090;14:59:32.090;10:28.549;628,549;J;AT                                                          ;0000AT                                                          ;;AT      ;45.786;N;192;;50.712;N;226;;1:19.673;N;186;;12.641;N;181;;2:32.207;J;193;;42.484;J;206;;3:10.713;J;203;;21.004;J;264;;33.329;J;;;;N;;N;;N;10:19.011;52;N;0;;            ;;1;0;0;0;0;1;1;10:19.011
320;von ;4;von Löwis of Menar;Thomas;Smudo;;Kauffman;Charles;Kiefer;Thomas;DEU ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;2;15:10:48.420;15:10:48.420;11:16.330;676,330;N;AT                                                          ;0000AT                                                          ;;AT      ;45.722;J;140;;48.210;J;231;;1:14.024;J;184;;11.318;J;258;;2:35.895;N;162;;49.570;N;158;;3:39.823;N;157;;31.172;N;176;;40.596;N;;;;N;;N;;N;10:19.011;52;N;0;;            ;;2;0;0;0;0;1;2;10:19.011
322;Miet;1;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;1;14:23:34.998;14:23:34.998;10:45.404;645,404;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;53.912;N;167;;55.344;J;184;;1:24.347;J;146;;14.466;N;205;;2:17.652;J;155;;46.865;N;183;;3:10.960;J;177;;25.140;J;217;;36.718;N;;;;N;;N;;N;10:42.673;129;N;0;;            ;;1;0;0;0;0;1;1;10:42.673
322;Miet;1;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;2;14:34:39.494;14:34:39.494;11:04.496;664,496;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;53.292;N;163;;55.349;N;184;;1:24.782;N;83;;22.112;N;173;;2:24.642;N;156;;46.487;J;192;;3:15.841;N;177;;25.306;N;216;;36.685;J;;;;N;;N;;N;10:42.673;129;N;0;;            ;;2;0;0;0;0;1;2;10:42.673
322;Miet;3;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;3;14:51:04.165;14:51:04.165;16:24.671;984,671;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;5:54.954;N;165;;58.708;N;181;;1:25.642;N;152;;14.141;N;207;;2:32.117;N;150;;48.760;N;171;;3:26.414;N;168;;25.881;N;213;;38.054;N;;;;N;;N;;N;10:42.673;129;N;0;;            ;;3;0;0;0;0;1;3;10:42.673
322;Miet;3;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;4;15:02:18.101;15:02:18.101;11:13.936;673,936;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.214;N;167;;57.329;N;182;;1:27.014;N;160;;13.936;J;194;;2:25.713;N;147;;48.649;N;182;;3:25.324;N;173;;25.578;N;213;;38.179;N;;;;N;;N;;N;10:42.673;129;N;0;;            ;;4;0;0;0;0;2;1;10:42.673
322;Miet;3;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;5;15:14:00.848;15:14:00.848;11:42.747;702,747;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.122;J;166;;58.918;N;182;;1:26.301;N;156;;14.054;N;196;;2:50.834;N;151;;48.518;N;176;;3:27.673;N;165;;26.442;N;211;;37.885;N;;;;N;;N;;N;10:42.673;129;N;0;;            ;;5;0;0;0;0;2;2;10:42.673
330;Sand;1;Sandberg;Oskar;Rink;Christopher;Erlbacher;Jacob;Zils;Daniel;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;14:35:52.641;14:35:52.641;14:12.957;852,957;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;4:38.797;J;179;;51.511;J;197;;1:23.478;N;47;;33.324;N;170;;2:09.194;N;167;;42.978;J;206;;2:55.919;J;194;;23.526;J;231;;34.230;J;;;;N;;N;;N;13:45.644;103;N;0;;            ;;1;0;0;0;0;1;1;13:45.644
330;Sand;3;Sandberg;Oskar;Rink;Christopher;Erlbacher;Jacob;Zils;Daniel;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;14:50:29.972;14:50:29.972;14:37.331;877,331;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;5:20.274;N;179;;55.685;N;196;;1:17.143;J;179;;12.486;J;229;;2:09.054;J;166;;43.708;N;205;;2:59.688;N;187;;23.829;N;230;;35.464;N;;;;N;;N;;N;13:45.644;103;N;0;;            ;;2;0;0;0;0;1;2;13:45.644
330;Sand;2;Sandberg;Oskar;Rink;Christopher;Erlbacher;Jacob;Zils;Daniel;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;3;15:15:43.927;15:15:43.927;25:13.955;1513,955;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;13:51.969;N;177;;54.937;N;190;;1:19.164;N;174;;12.697;N;227;;2:33.794;N;166;;43.941;N;205;;3:16.154;N;142;;1:00.002;N;64;;1:21.297;N;;;;N;;N;;N;13:45.644;103;N;0;;            ;;3;0;0;0;0;2;1;13:45.644
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;1;14:30:32.808;14:30:32.808;9:59.056;599,056;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;47.570;J;180;;51.700;N;202;;1:17.511;N;160;;12.931;N;230;;2:09.008;J;171;;42.495;N;211;;3:00.785;J;194;;23.009;N;237;;34.047;N;;;;N;;N;;N;9:57.919;110;N;0;;            ;;1;0;0;0;0;1;1;9:57.919
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;2;14:40:38.607;14:40:38.607;10:05.799;605,799;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;49.857;N;179;;52.366;N;203;;1:17.441;J;173;;12.489;N;233;;2:09.555;N;171;;42.391;J;213;;3:04.291;N;194;;22.841;J;240;;34.568;N;;;;N;;N;;N;9:57.919;110;N;0;;            ;;2;0;0;0;0;1;2;9:57.919
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;3;14:50:42.177;14:50:42.177;10:03.570;603,570;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.115;N;181;;51.684;J;203;;1:17.563;N;177;;12.322;N;233;;2:09.985;N;171;;42.710;N;209;;3:04.096;N;189;;23.192;N;238;;33.903;J;;;;N;;N;;N;9:57.919;110;N;0;;            ;;3;0;0;0;0;1;3;9:57.919
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;4;15:00:45.882;15:00:45.882;10:03.705;603,705;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;47.793;N;185;;52.040;N;202;;1:17.618;N;178;;12.296;J;236;;2:09.226;N;171;;43.273;N;206;;3:03.179;N;182;;23.551;N;236;;34.729;N;;;;N;;N;;N;9:57.919;110;N;0;;            ;;4;0;0;0;0;1;4;9:57.919
333;Mert;3;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;1;14:30:29.176;14:30:29.176;12:45.004;765,004;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;1:02.769;N;123;;1:11.114;N;150;;1:48.444;N;114;;16.943;N;176;;2:43.804;N;157;;52.784;N;141;;3:42.654;N;170;;25.010;N;221;;41.482;N;;;;N;;N;;N;10:01.993;113;N;0;;MSC Adenau e;;1;0;0;0;0;1;1;10:01.993
333;Mert;2;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;2;14:53:44.946;14:53:44.946;10:05.270;605,270;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.728;N;181;;52.864;N;201;;1:17.317;J;174;;12.540;N;230;;2:10.510;N;170;;43.070;N;205;;3:02.833;N;192;;23.374;N;233;;34.034;N;;;;N;;N;;N;10:01.993;113;N;0;;MSC Adenau e;;2;0;0;0;0;1;2;10:01.993
333;Mert;2;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;3;15:03:50.072;15:03:50.072;10:05.126;605,126;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.227;J;184;;51.838;J;201;;1:20.450;N;181;;12.275;J;232;;2:09.952;J;172;;42.927;J;206;;3:02.428;J;193;;23.272;J;234;;33.757;J;;;;N;;N;;N;10:01.993;113;N;0;;MSC Adenau e;;3;0;0;0;0;1;3;10:01.993
335;Acke;2;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;DEU ;;PRO-AM                                                      ;Renault  Megane RS;1;14:45:38.353;14:45:38.353;11:56.593;716,593;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;55.633;N;148;;1:00.036;N;179;;1:31.192;N;154;;14.237;J;204;;2:34.654;J;155;;50.764;J;162;;3:42.150;J;162;;26.073;N;210;;41.854;N;;;;N;;N;;N;11:51.495;123;N;0;;            ;;1;0;0;0;0;1;1;11:51.495
